Headline,Body ID,Stance
"How did Fake Chinese News Site Dupe Washington Post, Atlantic, BBC?",2072,unrelated
Weatherman caught peeing live on camera,2072,unrelated
Now the Vogue Rats Are Chewing Through Couture,2072,discuss
VIDEO: Son Stuns Parents By Paying Off Their Mortgage As Christmas Surprise,2072,unrelated
Son Pays Off His Parents’ Mortgage for Christmas,2072,unrelated
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',2072,discuss
Vogue’s Rat Infestation: Disturbing New Details,2072,discuss
"In Vogue vs Rats War, the Rats Are Winning",2072,discuss
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',2072,discuss
This Is What It Looks Like When A Son Pays Off His Parents’ Mortgage As A Christmas Present,2072,unrelated
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,2072,unrelated
SHOCKING: Indian Man's Penis Cut-off After He Was Caught Attempting Rape [Photos],2072,unrelated
'Sex attacker' has penis cut off with a cleaver in India,2072,unrelated
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,2072,unrelated
Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES),2072,unrelated
Rajasthan: Angry mob teaches rapist a lesson; chops penis off,2072,unrelated
"So, There Might Be a Rat Infestation at Vogue",2072,discuss
Rats are still running around at Vogue,2072,discuss
This Kid Made $72 Million During Lunch,2072,unrelated
The baby from Teletubbies reveals herself,2076,agree
Meet The College Student Who Claims She Was The ‘Teletubbies’ Sun Baby,2076,discuss
"It was me! Student, 19, reveals SHE was the Teletubbies' giggling baby in the sky - and was paid just £250 and a box of toys",2076,agree
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",2076,discuss
"Canterbury Christ Church University student Jess Smith, from Chatham, starred as Teletubbies' sun",2076,agree
Say 'eh-oh!' to the Teletubbies SUN BABY - can you still recognise her after 19 years?,2076,agree
"‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19",2076,agree
This Is What The Sun Baby From ‘Teletubbies’ Looks Like Now,2076,agree
"If you want an Apple Watch, you’ll probably be trekking to an Apple Store",2077,discuss
Apple Watch: Release well initially only in Apple Stores,2077,discuss
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,2078,unrelated
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,2078,unrelated
Nigeria Boko Haram blamed for raids despite truce claim,2078,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,2078,unrelated
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',2078,unrelated
"Boko Haram claims to have German hostage, denies ceasefire",2078,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",2078,unrelated
Boko Haram denies it has agreed ceasefire,2078,unrelated
Reports: Boko Haram may release schoolgirls as part of deal,2078,unrelated
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",2078,unrelated
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,2078,unrelated
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,2078,unrelated
Nigeria Says Boko Haram Cease-Fire May Lead to Release of Kidnapped Girls,2078,unrelated
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",2078,unrelated
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,2078,unrelated
Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,2078,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,2078,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,2078,unrelated
Boko Haram denies ceasefire claim by Nigeria's government,2078,unrelated
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,2078,unrelated
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,2078,unrelated
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,2078,unrelated
"Boko Haram denies truce, says kidnapped girls married",2078,unrelated
Boko Haram denies truce to release kidnapped schoolgirls,2078,unrelated
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,2078,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",2078,unrelated
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",2078,unrelated
Google Grows With $1.6 Billion in California Office Deals,2078,agree
"Boko Haram agrees to ceasefire, release of school girls",2078,unrelated
ISIS Militants Allegedly Contracted Ebola,2078,unrelated
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,2078,unrelated
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,2078,unrelated
ISIS fighters ‘have contracted Ebola’,2078,unrelated
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,2078,unrelated
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",2078,unrelated
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,2078,unrelated
WHO ‘probing’ whether ISIS fighters got Ebola,2078,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",2078,unrelated
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,2078,unrelated
ISIS cracks down on five confirmed Ebola cases among fighters: official,2078,unrelated
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,2078,unrelated
"ISIS Militants In Mosul Have Contracted Ebola, Iraqi Media Sources Claim",2078,unrelated
NBC weatherman caught urinating in the woods live on air,2078,unrelated
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",2078,unrelated
Texas plumber's truck on front line of Syria war,2078,unrelated
Iraqi media says ISIS militants have contracted Ebola,2078,unrelated
Boko Haram ceasefire ignored as violence flares in Borno state,2078,unrelated
"No, a bird didn't poop on Vladimir Putin",2078,unrelated
Daash Ebola transferred to Mosul {Google Translate],2078,unrelated
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,2078,unrelated
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",2078,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",2078,unrelated
ISIS Getting Ebola,2078,unrelated
Nigeria and Boko Haram 'agree ceasefire and girls' release',2078,unrelated
"Despite ceasefire announcement, new Boko Haram attacks reported",2078,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,2078,unrelated
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",2078,unrelated
"Google to buy big chunk of Pacific Shores, iconic Redwood City office park",2078,agree
Iraqi media: ISIS militants have contracted Ebola,2078,unrelated
Boko Haram Denies Nigeria Cease-Fire Claim,2078,unrelated
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,2078,unrelated
'There is no limit to their depravity' Islamic State FEED mother her own SON,2078,unrelated
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",2078,unrelated
Google to Buy Redwood City Offices for $585M,2078,discuss
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",2078,unrelated
Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,2078,unrelated
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,2078,unrelated
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,2078,unrelated
Biological Warfare on the Horizon? ISIS Soldiers May Be Infected With Ebola,2078,unrelated
Google Said to Buy Redwood City Offices for $585 Million,2078,discuss
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,2078,unrelated
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',2078,unrelated
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,2078,unrelated
WHO: Reports of Suspected Ebola Cases in Iraq Untrue,2078,unrelated
Has Ebola infected Isis militants in Mosul?,2078,unrelated
Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,2078,unrelated
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,2078,unrelated
WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,2078,unrelated
WHO investigates media reports ISIS fighters contracted Ebola,2078,unrelated
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,2078,unrelated
Government fires employee who skipped work for 24 years,2078,unrelated
Two blokes dared to eat 20-year-old burger for charity,2078,unrelated
"No, there aren’t any Ebola cases in Iraq",2078,unrelated
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,2078,unrelated
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,2078,unrelated
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,2078,unrelated
Ebola Frisco 2014: Patient Shows Virus Symptoms After Apparent Thomas Eric Duncan Contact,2078,unrelated
Meteorite 'caused mysterious boom in Nicaragua',2078,unrelated
Nigeria says ceasefire agreed with Boko Haram,2078,unrelated
US officials: Video shows American's execution,2078,unrelated
Senator: Detainees swapped for Bergdahl have contacted militants,2078,unrelated
North Korea directive reveals apparent ban on sharing Kim Jong-un’s name,2078,unrelated
"Boko Haram denies cease-fire, leader says he married off kidnapped girls",2078,unrelated
Journalist James Wright Foley reportedly beheaded by ISIS,2078,unrelated
Nigeria says it has deal with Boko Haram to release kidnapped girls,2078,unrelated
Mystery man slaps shoppers around head for sneezing,2078,unrelated
"Fidel Castro Is Dead, According to Viral Twitter Rumors",2078,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,2078,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,2078,unrelated
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",2078,unrelated
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",2078,unrelated
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",2078,unrelated
Unconfirmed reports of hand grenade found in a safe at Shortlands property,2079,discuss
PopWatch Teenager fights for the right to be recognized as Teletubbies' smiling sun-baby,2081,unrelated
"‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19",2081,unrelated
"No, Vladimir Putin did not get pooped on by a bird during a First World War speech",2081,agree
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",2081,unrelated
Say 'eh-oh!' to the Teletubbies SUN BABY - can you still recognise her after 19 years?,2081,unrelated
"It was me! Student, 19, reveals SHE was the Teletubbies' giggling baby in the sky - and was paid just £250 and a box of toys",2081,unrelated
"Canterbury Christ Church University student Jess Smith, from Chatham, starred as Teletubbies' sun",2081,unrelated
NEWS/ Meet the Teletubbies Sun Baby: 19-Year-Old Jess Smith Reveals Herself as the Smiling Face Who Looked Over Teletubbyland,2081,unrelated
The news of Cesar Millan's death is false,2081,unrelated
Here's video of a bird pooping on Vladimir Putin in the middle of a speech,2081,disagree
Vladimir Putin Bird Poop Video is Fake,2081,agree
"Vice Media’s CEO blew $300,000 on dinner, and a Vegas casino boss blabbed about it",2081,unrelated
Did Paul Rudd Help Tackle That Dallas Airport Gay-Basher?,2081,unrelated
"No, a bird didn't poop on Vladimir Putin",2081,agree
"Apple Watch users will need to recharge nightly, company still working to improve uptime before launch",2081,unrelated
WATCH: Bird Launches Airstrike on Putin’s Shoulder (UPDATED),2081,disagree
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",2081,unrelated
Vladimir Putin’s Motorcade Looks Like A Massive Knob,2081,unrelated
News sites fall for Putin bird-dropping video,2081,discuss
The baby from Teletubbies reveals herself,2081,unrelated
If Only A Bird Really Did Poop on Putin,2081,agree
A Bunch Of Folks Are Passing Around This Hoax Video Of A Bird Pooping On Vladimir Putin,2081,agree
This College Student Claims She Was The 'Teletubbies' Sun Baby,2081,unrelated
Meet The College Student Who Claims She Was The ‘Teletubbies’ Sun Baby,2081,unrelated
Russian Yeti Or Bigfoot Hoax? New Footage Sparks Debate,2081,unrelated
This Is What The Sun Baby From ‘Teletubbies’ Looks Like Now,2081,unrelated
J.J. Abrams Asks Disney To Move Up 'Star Wars: The Force Awakens' Release Date,2084,discuss
'The Force Awakens' Release Date: JJ Abrams Plan for an Early Release of 'Star Wars' Movie?,2084,discuss
A soldier has been shot at Canada’s war memorial just steps away from the nation’s parliament,2084,unrelated
Texas Plumber Has ‘No Idea’ How Company Truck Ended Up With ISIS,2084,unrelated
Texas City plumber's truck ends up in Syrian war,2084,unrelated
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',2084,unrelated
Star Wars 7: JJ Abrams want to move release to summer 2015,2084,discuss
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,2084,discuss
The Force Awakens News: Director J.J. Abrams Eyes Summer Release for Star Wars 7 Because of Too Many Spoilers,2084,discuss
How did a Texas plumber's truck end up with Syrian rebels? (+video),2084,unrelated
Star Wars: The Force Awakens to be released this summer?,2084,discuss
